TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds,,,,,,,,,,,
674899,14-02-2024,U0202290,chhattisgarh,amazon_pay,506,Success,474,P2P,App,Android,2.94,Settled,0,0,,,,,,,,,,,
674900,13-02-2024,U0391649,telangana,amazon_pay,308,Success,401,P2P,App,Android,1.86,Settled,0,0,,,,,,,,,,,
674901,09-02-2024,U0368952,kerala,google_pay,529,Success,273,P2P,Web,Android,2.47,Settled,0,0,,,,,,,,,,,
674902,20-02-2024,U0240225,nagaland,paytm,94,Success,928,P2M,App,Android,0.48,Settled,0,0,,,,,,,,,,,
674903,19-02-2024,U0317082,assam,google_pay,112,Success,597,Bill,App,Android,2.14,Settled,0,0,,,,,,,,,,,
674904,09-02-2024,U0059898,assam,phonepe,654,Success,637,Bill,App,Android,4.35,Settled,0,0,,,,,,,,,,,
674905,13-02-2024,U0198704,punjab,google_pay,327,Success,844,P2P,App,Android,0.85,Settled,0,0,,,,,,,,,,,
674906,20-02-2024,U0454942,west_bengal,paytm,147,Success,748,P2M,App,Android,0.67,Settled,0,0,,,,,,,,,,,
674907,28-02-2024,U0252658,karnataka,google_pay,927,Success,182,P2P,App,iOS,0.55,Settled,0,0,,,,,,,,,,,
674908,02-02-2024,U0438722,madhya_pradesh,amazon_pay,421,Success,935,P2P,Web,Android,1.58,Settled,0,0,,,,,,,,,,,
674909,24-02-2024,U0308138,rajasthan,google_pay,342,Success,830,Recharge,Web,Android,0.37,Settled,0,0,,,,,,,,,,,
674910,22-02-2024,U0409142,uttarakhand,phonepe,173,Success,412,Bill,App,iOS,0.69,Settled,0,0,,,,,,,,,,,
674911,14-02-2024,U0015809,gujarat,paytm,189,Success,574,Bill,App,iOS,0.45,Settled,0,0,,,,,,,,,,,
674912,29-02-2024,U0373059,west_bengal,phonepe,2013,Success,526,P2P,App,Android,0.25,Settled,0,0,,,,,,,,,,,
674913,13-02-2024,U0224370,haryana,phonepe,467,Success,772,P2P,Web,Android,0.27,Settled,0,0,,,,,,,,,,,
674914,01-02-2024,U0372760,nagaland,paytm,429,Success,212,P2P,App,iOS,1.14,Settled,0,0,,,,,,,,,,,
674915,26-02-2024,U0340501,maharashtra,google_pay,650,Success,475,Recharge,App,Android,0.63,Settled,0,0,,,,,,,,,,,
674916,07-02-2024,U0022342,assam,google_pay,712,Success,315,P2P,App,Android,0.37,Settled,0,0,,,,,,,,,,,
674917,10-02-2024,U0117475,uttar_pradesh,google_pay,2169,Success,670,P2P,Web,iOS,0.86,Settled,0,0,,,,,,,,,,,
674918,16-02-2024,U0354011,uttarakhand,amazon_pay,41,Success,920,P2M,App,Android,0.56,Settled,0,0,,,,,,,,,,,
674919,22-02-2024,U0340485,meghalaya,supermoney,267,Success,348,P2P,App,Android,0.8,Settled,0,0,,,,,,,,,,,
674920,28-02-2024,U0474479,tripura,bhim,151,Success,721,P2M,App,Android,1.28,Settled,0,0,,,,,,,,,,,
674921,22-02-2024,U0319110,karnataka,phonepe,507,Success,804,P2M,App,iOS,0.16,Settled,0,0,,,,,,,,,,,
674922,16-02-2024,U0274123,rajasthan,amazon_pay,425,Success,969,Bill,App,Android,0.14,Settled,0,0,,,,,,,,,,,
674923,20-02-2024,U0336919,sikkim,google_pay,83,Success,758,P2M,Web,Android,1.08,Settled,0,0,,,,,,,,,,,
674924,11-02-2024,U0123405,telangana,supermoney,210,Success,231,P2M,App,Android,0.1,Settled,0,0,,,,,,,,,,,
674925,06-02-2024,U0324264,jammu_kashmir,bhim,1575,Success,275,Bill,App,Android,1.21,Settled,0,0,,,,,,,,,,,
674926,22-02-2024,U0462395,andhra_pradesh,phonepe,1298,Success,718,P2P,App,iOS,0.7,Settled,0,0,,,,,,,,,,,
674927,08-02-2024,U0151870,jharkhand,paytm,210,Success,989,P2M,App,Android,1.42,Settled,0,0,,,,,,,,,,,
674928,28-02-2024,U0415187,west_bengal,google_pay,1461,Success,890,Recharge,App,Android,0.2,Settled,0,0,,,,,,,,,,,
674929,17-02-2024,U0165639,uttarakhand,google_pay,2167,Success,506,P2M,App,Android,2.8,Settled,0,0,,,,,,,,,,,
674930,24-02-2024,U0353046,delhi,google_pay,1339,Success,891,P2M,App,iOS,0.15,Settled,0,0,,,,,,,,,,,
674931,15-02-2024,U0401930,haryana,phonepe,1772,Success,509,P2M,App,Android,3.94,Settled,0,0,,,,,,,,,,,
674932,18-02-2024,U0017901,telangana,paytm,204,Success,661,P2P,Web,iOS,0.04,Settled,0,0,,,,,,,,,,,
674933,19-02-2024,U0117567,maharashtra,phonepe,984,Success,462,P2M,App,Android,1.33,Settled,0,0,,,,,,,,,,,
674934,16-02-2024,U0265680,rajasthan,paytm,295,Success,614,Recharge,App,Android,1.44,Settled,0,0,,,,,,,,,,,
674935,22-02-2024,U0191347,mizoram,phonepe,273,Success,600,P2M,Web,Android,0.05,Settled,0,0,,,,,,,,,,,
674936,13-02-2024,U0119105,madhya_pradesh,supermoney,101,Success,902,P2M,App,Android,0.98,Settled,0,0,,,,,,,,,,,
674937,01-02-2024,U0205372,nagaland,paytm,239,Success,347,Recharge,Web,Android,2,Settled,0,0,,,,,,,,,,,
674938,04-02-2024,U0071410,karnataka,paytm,98,Success,672,Bill,App,Android,0.51,Settled,0,0,,,,,,,,,,,
674939,24-02-2024,U0425508,uttar_pradesh,paytm,268,Success,585,P2M,Web,iOS,1.44,Settled,0,0,,,,,,,,,,,
674940,28-02-2024,U0000135,meghalaya,google_pay,309,Success,778,P2P,Web,iOS,2.77,Settled,0,0,,,,,,,,,,,
674941,19-02-2024,U0208509,karnataka,phonepe,781,Success,590,P2P,App,Android,0.08,Settled,0,0,,,,,,,,,,,
674942,02-02-2024,U0230688,delhi,amazon_pay,443,Success,737,Bill,App,Android,4.42,Settled,0,0,,,,,,,,,,,
674943,17-02-2024,U0336913,andhra_pradesh,phonepe,468,Success,997,Bill,App,Android,3.86,Settled,0,0,,,,,,,,,,,
674944,14-02-2024,U0029089,chhattisgarh,paytm,182,Success,886,P2M,App,iOS,1.42,Settled,0,0,,,,,,,,,,,
674945,16-02-2024,U0162831,maharashtra,paytm,57,Success,521,P2P,App,Other,3.66,Settled,0,0,,,,,,,,,,,
674946,05-02-2024,U0264692,maharashtra,phonepe,1073,Failed,173,Bill,App,Android,,Pending,0,0,,,,,,,,,,,
674947,01-02-2024,U0101696,bihar,phonepe,1587,Success,144,P2P,Web,iOS,3.73,Settled,0,0,,,,,,,,,,,
674948,08-02-2024,U0248613,andhra_pradesh,paytm,1164,Success,527,Recharge,App,iOS,3.57,Settled,0,0,,,,,,,,,,,
674949,09-02-2024,U0018968,delhi,google_pay,941,Success,868,P2P,Web,Android,1.05,Settled,0,0,,,,,,,,,,,
674950,06-02-2024,U0455010,tripura,phonepe,126,Success,273,Bill,App,Android,0.68,Settled,0,0,,,,,,,,,,,
674951,15-02-2024,U0086564,karnataka,phonepe,437,Success,845,Recharge,App,Android,0.02,Settled,0,0,,,,,,,,,,,
674952,10-02-2024,U0068921,mizoram,paytm,1323,Success,466,Recharge,App,Android,4.71,Settled,0,0,,,,,,,,,,,
674953,11-02-2024,U0225160,madhya_pradesh,supermoney,1020,Success,883,Bill,App,Android,0.8,Settled,0,0,,,,,,,,,,,
674954,08-02-2024,U0354179,gujarat,paytm,43,Success,807,Bill,App,Android,1.01,Settled,0,0,,,,,,,,,,,
674955,17-02-2024,U0408899,haryana,google_pay,335,Success,439,Recharge,App,Android,0.13,Settled,0,0,,,,,,,,,,,
674956,16-02-2024,U0297756,jharkhand,paytm,57,Success,796,P2P,Web,Android,0.83,Settled,0,0,,,,,,,,,,,
674957,26-02-2024,U0232684,gujarat,google_pay,468,Success,531,P2P,App,iOS,2.11,Settled,0,0,,,,,,,,,,,
674958,21-02-2024,U0221750,andhra_pradesh,paytm,402,Success,867,Recharge,App,Android,1.15,Settled,0,0,,,,,,,,,,,
674959,16-02-2024,U0115661,west_bengal,supermoney,836,Success,526,Bill,App,Android,0.12,Settled,0,0,,,,,,,,,,,
674960,03-02-2024,U0227699,odisha,amazon_pay,1148,Success,862,Bill,App,Android,0.15,Settled,0,0,,,,,,,,,,,
674961,29-02-2024,U0126167,odisha,phonepe,942,Success,111,P2P,App,Other,0.39,Settled,0,0,,,,,,,,,,,
674962,24-02-2024,U0157497,maharashtra,phonepe,2293,Success,727,Recharge,App,Android,0.7,Settled,0,0,,,,,,,,,,,
674963,05-02-2024,U0379497,delhi,google_pay,257,Success,572,Recharge,App,iOS,0.98,Settled,0,0,,,,,,,,,,,
674964,05-02-2024,U0245473,tamil_nadu,google_pay,300,Success,422,P2M,Web,Android,1.58,Settled,0,0,,,,,,,,,,,
674965,09-02-2024,U0376516,uttar_pradesh,google_pay,96,Success,733,Bill,App,iOS,9.13,Settled,0,0,,,,,,,,,,,
674966,29-02-2024,U0358422,karnataka,amazon_pay,186,Success,172,P2M,App,Android,0.38,Settled,0,0,,,,,,,,,,,
674967,23-02-2024,U0406878,punjab,phonepe,197,Success,822,Recharge,Web,iOS,0.58,Settled,0,0,,,,,,,,,,,
674968,12-02-2024,U0475463,telangana,phonepe,1669,Success,204,P2P,App,Android,0.24,Settled,0,0,,,,,,,,,,,
674969,04-02-2024,U0224923,jharkhand,paytm,1195,Success,748,P2M,App,Android,1.2,Settled,0,0,,,,,,,,,,,
674970,16-02-2024,U0427946,uttar_pradesh,phonepe,238,Success,441,P2P,App,Android,0.48,Settled,0,0,,,,,,,,,,,
674971,07-02-2024,U0191110,mizoram,phonepe,3914,Success,965,Recharge,App,Android,0.78,Settled,0,0,,,,,,,,,,,
674972,23-02-2024,U0014628,kerala,google_pay,1751,Success,763,Bill,App,Android,0.45,Settled,0,0,,,,,,,,,,,
674973,05-02-2024,U0185355,haryana,phonepe,247,Success,405,P2M,App,iOS,3.69,Settled,0,0,,,,,,,,,,,
674974,03-02-2024,U0378669,jharkhand,google_pay,72,Success,362,Recharge,App,Android,0.34,Settled,0,0,,,,,,,,,,,
674975,13-02-2024,U0140670,karnataka,google_pay,270,Success,727,P2M,App,iOS,0.7,Settled,0,0,,,,,,,,,,,
674976,07-02-2024,U0271568,meghalaya,phonepe,324,Success,352,Recharge,App,Android,0.25,Settled,0,0,,,,,,,,,,,
674977,25-02-2024,U0473035,west_bengal,google_pay,290,Success,771,Bill,App,Other,5.06,Settled,0,0,,,,,,,,,,,
674978,09-02-2024,U0474761,telangana,phonepe,864,Success,394,Recharge,App,Android,1.31,Settled,0,0,,,,,,,,,,,
674979,09-02-2024,U0463812,karnataka,supermoney,385,Success,445,Bill,App,Android,0.91,Settled,0,0,,,,,,,,,,,
674980,14-02-2024,U0104543,goa,supermoney,3080,Success,444,Recharge,App,iOS,0.24,Settled,0,0,,,,,,,,,,,
674981,23-02-2024,U0466042,karnataka,phonepe,5466,Success,162,Bill,App,iOS,2.34,Settled,0,0,,,,,,,,,,,
674982,27-02-2024,U0418231,karnataka,phonepe,1155,Success,101,Recharge,App,Android,0.07,Settled,0,0,,,,,,,,,,,
674983,12-02-2024,U0395515,kerala,supermoney,165,Success,885,P2P,App,Android,0.68,Settled,0,0,,,,,,,,,,,
674984,19-02-2024,U0307342,goa,phonepe,384,Success,490,Bill,App,Android,2.19,Settled,0,0,,,,,,,,,,,
674985,21-02-2024,U0392647,arunachal_pradesh,google_pay,207,Success,338,Bill,App,Android,1.76,Settled,0,0,,,,,,,,,,,
674986,02-02-2024,U0291172,west_bengal,paytm,426,Success,310,Bill,App,Android,1.76,Settled,0,0,,,,,,,,,,,
674987,12-02-2024,U0169705,chandigarh,bhim,41,Success,906,P2P,App,Android,0.06,Settled,0,0,,,,,,,,,,,
674988,18-02-2024,U0302224,west_bengal,google_pay,415,Success,816,P2M,App,Android,1.13,Settled,0,0,,,,,,,,,,,
674989,05-02-2024,U0196525,uttar_pradesh,google_pay,2185,Success,309,P2M,App,iOS,3.07,Settled,0,0,,,,,,,,,,,
674990,19-02-2024,U0067741,jammu_kashmir,google_pay,735,Success,816,P2P,App,Android,7.7,Settled,0,0,,,,,,,,,,,
674991,28-02-2024,U0272587,bihar,google_pay,265,Success,273,Recharge,Web,iOS,0.8,Settled,0,0,,,,,,,,,,,
674992,29-02-2024,U0333834,mizoram,phonepe,492,Success,528,Bill,App,Android,0.38,Settled,0,0,,,,,,,,,,,
674993,09-02-2024,U0212423,uttar_pradesh,phonepe,192,Success,691,P2P,App,Android,0.25,Settled,0,0,,,,,,,,,,,
674994,26-02-2024,U0178090,west_bengal,phonepe,370,Success,168,Recharge,App,iOS,1.87,Settled,0,0,,,,,,,,,,,
674995,25-02-2024,U0396871,karnataka,supermoney,208,Success,787,P2M,App,Android,0.87,Settled,0,0,,,,,,,,,,,
674996,11-02-2024,U0400882,sikkim,phonepe,164,Success,407,P2M,Web,Android,0.29,Settled,0,0,,,,,,,,,,,
674997,23-02-2024,U0109802,gujarat,google_pay,591,Failed,597,Bill,App,Android,,Pending,0,1,,,,,,,,,,,
674998,03-02-2024,U0466590,chandigarh,phonepe,96,Success,749,P2P,App,Android,2.63,Settled,0,0,,,,,,,,,,,
674999,01-02-2024,U0178069,goa,google_pay,2987,Success,979,Recharge,Web,Android,1.39,Settled,0,0,,,,,,,,,,,
675000,03-02-2024,U0447391,west_bengal,bhim,416,Success,960,Recharge,App,Android,0.78,Settled,0,0,,,,,,,,,,,
675001,24-02-2024,U0459387,tamil_nadu,google_pay,227,Success,634,Recharge,App,Android,0.52,Settled,0,0,,,,,,,,,,,
675002,02-02-2024,U0016330,karnataka,phonepe,207,Success,801,Recharge,App,Android,3.07,Settled,0,0,,,,,,,,,,,
675003,09-02-2024,U0391821,tamil_nadu,supermoney,138,Success,341,Recharge,Web,Android,0.24,Settled,0,0,,,,,,,,,,,
675004,29-02-2024,U0203358,odisha,paytm,71,Success,209,P2M,Web,Android,0.03,Settled,0,0,,,,,,,,,,,
675005,18-02-2024,U0163394,kerala,phonepe,158,Success,933,Recharge,Web,Android,0.24,Settled,0,0,,,,,,,,,,,
675006,19-02-2024,U0121133,telangana,phonepe,797,Success,448,Bill,Web,iOS,1.23,Settled,0,0,,,,,,,,,,,
675007,13-02-2024,U0008778,maharashtra,phonepe,463,Success,871,Recharge,App,Android,1.46,Settled,0,0,,,,,,,,,,,
675008,16-02-2024,U0434582,bihar,phonepe,192,Success,860,Bill,App,Android,2.16,Settled,0,0,,,,,,,,,,,
675009,18-02-2024,U0057850,chandigarh,paytm,916,Success,797,Bill,Web,iOS,1.15,Settled,0,0,,,,,,,,,,,
675010,06-02-2024,U0018165,uttar_pradesh,phonepe,126,Failed,163,Recharge,App,Android,,Pending,0,0,,,,,,,,,,,
675011,07-02-2024,U0153988,mizoram,google_pay,724,Success,505,Recharge,App,Android,1.49,Settled,0,0,,,,,,,,,,,
675012,14-02-2024,U0369460,uttar_pradesh,phonepe,630,Success,234,Bill,App,Android,1.89,Settled,0,0,,,,,,,,,,,
675013,14-02-2024,U0345814,punjab,google_pay,592,Pending,937,Recharge,App,Android,,Pending,1,1,,,,,,,,,,,
675014,15-02-2024,U0311044,delhi,phonepe,1764,Success,539,P2M,Web,Android,1.64,Settled,0,0,,,,,,,,,,,
675015,21-02-2024,U0430827,tamil_nadu,google_pay,356,Success,823,P2P,App,Android,0.93,Settled,0,0,,,,,,,,,,,
675016,11-02-2024,U0316967,manipur,paytm,682,Success,275,P2P,App,Android,3.98,Settled,0,0,,,,,,,,,,,
675017,01-02-2024,U0050884,haryana,phonepe,2741,Success,987,P2M,App,Android,0.17,Settled,0,0,,,,,,,,,,,
675018,03-02-2024,U0046451,telangana,phonepe,229,Success,724,P2P,Web,Android,1.22,Settled,0,0,,,,,,,,,,,
675019,16-02-2024,U0239590,madhya_pradesh,google_pay,359,Success,863,Bill,App,Android,2.18,Settled,0,0,,,,,,,,,,,
675020,25-02-2024,U0142078,jammu_kashmir,google_pay,251,Success,250,P2P,Web,Android,1.58,Settled,0,0,,,,,,,,,,,
675021,01-02-2024,U0094361,tamil_nadu,phonepe,702,Success,899,P2P,App,iOS,1.11,Settled,0,0,,,,,,,,,,,
675022,23-02-2024,U0203452,kerala,bhim,976,Success,604,P2P,App,Android,0.31,Settled,0,0,,,,,,,,,,,
675023,06-02-2024,U0148459,haryana,google_pay,667,Success,797,Bill,App,iOS,3.55,Settled,0,0,,,,,,,,,,,
675024,24-02-2024,U0379916,delhi,phonepe,331,Success,235,Recharge,App,iOS,2.02,Settled,0,0,,,,,,,,,,,
675025,02-02-2024,U0156049,chandigarh,google_pay,209,Success,260,P2M,App,Android,1.19,Settled,0,0,,,,,,,,,,,
675026,24-02-2024,U0123557,maharashtra,google_pay,470,Success,904,P2P,Web,iOS,0.16,Settled,0,0,,,,,,,,,,,
675027,11-02-2024,U0011875,telangana,paytm,739,Success,815,Recharge,App,Android,1.39,Settled,0,0,,,,,,,,,,,
675028,08-02-2024,U0471419,chhattisgarh,phonepe,928,Success,629,P2P,App,Android,2.16,Settled,0,0,,,,,,,,,,,
675029,27-02-2024,U0083830,chhattisgarh,amazon_pay,406,Success,266,Bill,App,Android,0.65,Settled,0,0,,,,,,,,,,,
675030,03-02-2024,U0497566,haryana,google_pay,1059,Success,357,P2P,App,Android,0.8,Settled,0,0,,,,,,,,,,,
675031,18-02-2024,U0472238,maharashtra,amazon_pay,784,Success,335,Bill,App,Android,0.78,Settled,0,0,,,,,,,,,,,
675032,22-02-2024,U0455092,kerala,google_pay,1163,Success,962,P2M,App,Android,0.01,Settled,0,0,,,,,,,,,,,
675033,19-02-2024,U0155257,rajasthan,phonepe,673,Success,147,P2P,App,iOS,0.75,Settled,0,0,,,,,,,,,,,
675034,06-02-2024,U0063121,goa,bhim,112,Success,771,P2P,App,iOS,2.54,Settled,0,0,,,,,,,,,,,
675035,10-02-2024,U0019316,rajasthan,phonepe,149,Success,432,P2M,App,Android,1.24,Settled,0,0,,,,,,,,,,,
675036,02-02-2024,U0474787,uttar_pradesh,google_pay,783,Success,506,Recharge,App,Android,1.64,Settled,0,0,,,,,,,,,,,
675037,27-02-2024,U0302557,bihar,phonepe,1171,Success,796,P2M,Web,Android,1.49,Settled,0,0,,,,,,,,,,,
675038,25-02-2024,U0406698,maharashtra,supermoney,75,Success,458,Recharge,Web,Android,0.07,Settled,0,0,,,,,,,,,,,
675039,06-02-2024,U0062659,goa,paytm,78,Success,244,P2P,Web,iOS,0.94,Settled,0,0,,,,,,,,,,,
675040,29-02-2024,U0422855,tamil_nadu,phonepe,383,Success,569,Recharge,App,Android,0.64,Settled,0,0,,,,,,,,,,,
675041,24-02-2024,U0351940,punjab,bhim,32,Success,698,P2P,App,iOS,0.77,Settled,0,0,,,,,,,,,,,
675042,01-02-2024,U0027847,kerala,paytm,49,Success,477,P2P,App,Android,2.49,Settled,0,0,,,,,,,,,,,
675043,17-02-2024,U0463403,chhattisgarh,google_pay,1004,Success,352,Recharge,App,Android,3.99,Settled,0,0,,,,,,,,,,,
675044,06-02-2024,U0454111,bihar,supermoney,2007,Success,621,P2M,App,Android,1.74,Settled,0,0,,,,,,,,,,,
675045,26-02-2024,U0426572,chandigarh,phonepe,1584,Success,475,P2M,App,Android,1.09,Settled,0,0,,,,,,,,,,,
675046,23-02-2024,U0068166,madhya_pradesh,paytm,196,Success,935,P2P,App,Android,1.23,Settled,0,0,,,,,,,,,,,
675047,22-02-2024,U0491172,andhra_pradesh,amazon_pay,2048,Success,847,P2P,App,Android,0.31,Settled,0,0,,,,,,,,,,,
675048,13-02-2024,U0117988,kerala,google_pay,264,Success,594,Bill,App,Android,0.45,Settled,0,0,,,,,,,,,,,
675049,28-02-2024,U0063846,tamil_nadu,google_pay,196,Success,249,Bill,App,Android,0.33,Settled,0,0,,,,,,,,,,,
675050,29-02-2024,U0054714,arunachal_pradesh,amazon_pay,334,Success,221,Bill,App,Android,1.09,Settled,0,0,,,,,,,,,,,
675051,22-02-2024,U0272686,gujarat,amazon_pay,152,Success,623,Bill,App,Android,0.16,Settled,0,0,,,,,,,,,,,
675052,16-02-2024,U0471102,tripura,amazon_pay,180,Success,163,P2M,App,Android,0.93,Settled,0,0,,,,,,,,,,,
675053,23-02-2024,U0004568,odisha,amazon_pay,972,Success,820,Recharge,App,Android,0.03,Settled,0,0,,,,,,,,,,,
675054,05-02-2024,U0498925,maharashtra,supermoney,377,Success,487,Recharge,App,Android,0.51,Settled,0,0,,,,,,,,,,,
675055,09-02-2024,U0439235,arunachal_pradesh,bhim,1210,Success,657,Bill,App,Android,0.32,Settled,0,0,,,,,,,,,,,
675056,23-02-2024,U0230291,goa,phonepe,483,Success,733,Recharge,Web,Android,0.16,Settled,0,0,,,,,,,,,,,
675057,01-02-2024,U0236389,chhattisgarh,bhim,453,Success,532,P2P,App,iOS,0.61,Settled,0,0,,,,,,,,,,,
675058,01-02-2024,U0472313,nagaland,bhim,129,Success,518,Recharge,App,Android,1,Settled,0,0,,,,,,,,,,,
675059,03-02-2024,U0240738,punjab,phonepe,1013,Success,260,Recharge,App,iOS,2.23,Settled,0,0,,,,,,,,,,,
675060,19-02-2024,U0359721,madhya_pradesh,google_pay,1216,Success,738,Recharge,App,iOS,0.28,Settled,0,0,,,,,,,,,,,
675061,06-02-2024,U0063781,chandigarh,google_pay,3095,Success,646,P2P,App,Android,1.45,Settled,0,0,,,,,,,,,,,
675062,19-02-2024,U0164037,haryana,amazon_pay,125,Success,555,P2P,Web,Android,0.63,Settled,0,0,,,,,,,,,,,
675063,02-02-2024,U0276662,meghalaya,amazon_pay,1878,Success,712,P2P,App,iOS,2.06,Settled,0,0,,,,,,,,,,,
675064,21-02-2024,U0125408,jharkhand,phonepe,725,Success,617,Bill,App,Android,1.82,Settled,0,0,,,,,,,,,,,
675065,12-02-2024,U0390032,arunachal_pradesh,phonepe,128,Success,148,P2M,App,Android,0.28,Settled,0,0,,,,,,,,,,,
675066,22-02-2024,U0235922,chhattisgarh,amazon_pay,1452,Success,483,P2M,App,iOS,2.3,Settled,0,0,,,,,,,,,,,
675067,12-02-2024,U0362190,meghalaya,phonepe,280,Success,744,Bill,App,iOS,0.29,Settled,0,0,,,,,,,,,,,
675068,01-02-2024,U0286810,gujarat,supermoney,381,Success,675,Recharge,App,Android,0.64,Settled,0,0,,,,,,,,,,,
675069,20-02-2024,U0083005,mizoram,google_pay,456,Success,774,P2P,App,iOS,0.55,Settled,0,0,,,,,,,,,,,
675070,11-02-2024,U0410966,bihar,google_pay,157,Success,203,P2M,App,Android,9.06,Settled,0,0,,,,,,,,,,,
675071,01-02-2024,U0445531,rajasthan,phonepe,63,Success,381,Recharge,App,iOS,0.84,Settled,0,0,,,,,,,,,,,
675072,15-02-2024,U0295377,rajasthan,phonepe,1213,Success,848,Bill,App,Android,0.46,Settled,0,0,,,,,,,,,,,
675073,24-02-2024,U0448560,west_bengal,phonepe,168,Success,302,Bill,App,Android,0.02,Settled,0,0,,,,,,,,,,,
675074,18-02-2024,U0028597,andhra_pradesh,phonepe,473,Success,105,Bill,App,Android,0.29,Settled,0,0,,,,,,,,,,,
675075,20-02-2024,U0032425,west_bengal,google_pay,52,Success,728,Recharge,App,Android,0.18,Settled,0,0,,,,,,,,,,,
675076,01-02-2024,U0163864,punjab,google_pay,237,Success,573,P2M,App,iOS,1.51,Settled,0,0,,,,,,,,,,,
675077,09-02-2024,U0041961,maharashtra,amazon_pay,422,Success,752,P2M,App,Android,2.29,Settled,0,0,,,,,,,,,,,
675078,12-02-2024,U0038015,assam,google_pay,186,Success,901,P2M,App,iOS,0.58,Settled,0,0,,,,,,,,,,,
675079,17-02-2024,U0066001,assam,amazon_pay,638,Success,636,Bill,App,Android,0.26,Settled,0,0,,,,,,,,,,,
675080,18-02-2024,U0065732,maharashtra,google_pay,307,Success,772,Recharge,App,Android,0.61,Settled,0,0,,,,,,,,,,,
675081,19-02-2024,U0278540,sikkim,amazon_pay,319,Success,441,Bill,App,Android,2.96,Settled,0,0,,,,,,,,,,,
675082,13-02-2024,U0458976,andhra_pradesh,phonepe,118,Success,480,P2M,App,Android,1.46,Settled,0,0,,,,,,,,,,,
675083,01-02-2024,U0046702,delhi,paytm,299,Success,686,P2M,App,Android,2.68,Settled,0,0,,,,,,,,,,,
675084,08-02-2024,U0343605,madhya_pradesh,google_pay,503,Success,224,P2M,App,iOS,0.45,Settled,0,0,,,,,,,,,,,
675085,21-02-2024,U0323616,chhattisgarh,google_pay,65,Success,947,Bill,App,Android,8.37,Settled,0,0,,,,,,,,,,,
675086,03-02-2024,U0285730,kerala,amazon_pay,2109,Success,273,Bill,App,Android,0.76,Settled,0,0,,,,,,,,,,,
675087,14-02-2024,U0087944,karnataka,supermoney,165,Success,403,Recharge,App,Android,0.76,Settled,0,0,,,,,,,,,,,
675088,05-02-2024,U0211413,gujarat,paytm,313,Success,384,Recharge,App,iOS,3.36,Settled,0,0,,,,,,,,,,,
675089,03-02-2024,U0000689,tripura,google_pay,269,Success,394,P2M,App,iOS,0.26,Settled,0,0,,,,,,,,,,,
675090,28-02-2024,U0456035,uttar_pradesh,google_pay,804,Success,534,Bill,Web,Android,0.52,Settled,0,0,,,,,,,,,,,
675091,28-02-2024,U0007681,uttar_pradesh,phonepe,459,Success,494,P2P,App,Android,0.54,Settled,0,0,,,,,,,,,,,
675092,09-02-2024,U0332151,delhi,phonepe,220,Success,243,Recharge,App,Android,0.28,Settled,0,0,,,,,,,,,,,
675093,13-02-2024,U0327854,madhya_pradesh,google_pay,222,Success,724,P2P,App,iOS,1.82,Settled,0,0,,,,,,,,,,,
675094,01-02-2024,U0160882,haryana,google_pay,132,Success,773,Bill,App,iOS,0.04,Settled,0,0,,,,,,,,,,,
675095,28-02-2024,U0022576,goa,google_pay,723,Success,880,P2M,Web,Android,0.54,Settled,0,0,,,,,,,,,,,
675096,14-02-2024,U0018011,kerala,paytm,1221,Success,801,Recharge,App,Android,1.58,Settled,0,0,,,,,,,,,,,
675097,17-02-2024,U0203317,delhi,paytm,125,Success,724,P2M,Web,Android,2.07,Settled,0,0,,,,,,,,,,,
675098,27-02-2024,U0210470,assam,bhim,105,Success,325,P2P,App,iOS,2.02,Settled,0,0,,,,,,,,,,,
675099,05-02-2024,U0430996,kerala,phonepe,1064,Success,627,P2M,App,Android,1.41,Settled,0,0,,,,,,,,,,,
675100,03-02-2024,U0447429,uttarakhand,google_pay,201,Success,956,P2M,Web,iOS,0.67,Settled,0,0,,,,,,,,,,,
675101,15-02-2024,U0153467,chandigarh,supermoney,104,Success,227,Recharge,App,iOS,0.52,Settled,0,0,,,,,,,,,,,
675102,09-02-2024,U0246664,uttar_pradesh,google_pay,107,Success,506,P2P,App,Android,3.84,Settled,0,0,,,,,,,,,,,
675103,07-02-2024,U0336549,manipur,paytm,228,Success,412,Recharge,App,iOS,1.1,Settled,0,0,,,,,,,,,,,
675104,01-02-2024,U0160881,gujarat,phonepe,1385,Success,362,Recharge,App,Android,2.05,Settled,0,0,,,,,,,,,,,
675105,09-02-2024,U0322852,telangana,google_pay,153,Success,644,Recharge,App,Android,0.81,Settled,0,0,,,,,,,,,,,
675106,18-02-2024,U0004802,telangana,google_pay,142,Success,608,P2M,App,Android,1.55,Settled,0,0,,,,,,,,,,,
675107,26-02-2024,U0323081,goa,amazon_pay,790,Success,679,P2P,App,Android,0.5,Settled,0,0,,,,,,,,,,,
675108,26-02-2024,U0382251,west_bengal,phonepe,80,Success,688,P2M,App,Android,2.45,Settled,0,0,,,,,,,,,,,
675109,09-02-2024,U0196840,karnataka,supermoney,2038,Success,918,Bill,Web,iOS,0.11,Settled,0,0,,,,,,,,,,,
